run_number,alpha,sink_state_1,threshold_val,logistic,update_algorithm,num_nodes,percent_grammar_1,simulation_limit,initial_gamma,deterministic_gamma,gamma_sd,gamma_with_age,gamma_cost,initial_gamma_based_on_age,deterministic_age,cohort1_age,age_sd,percent_cohort2,cohort2_age,chance_listen_to_outgroup,cohort_based_grammar,c1_percent_grammar_1,c2_percent_grammar_1,step,mean_state_of_nodes,mean_age_of_nodes,graph_group
2906,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00793149631318151,1000,Deterministic
2904,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.993548327468943,1034.4626671782412,Probabilistic (SD = 100)
2905,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00458673888707145,1000,Deterministic
2909,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00971571966634501,1000,Deterministic
2910,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.09741308411939886,1000,Deterministic
2913,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9893473532314224,1000,Deterministic
2914,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9919929331756112,1000,Deterministic
2916,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.0095960993933032809,1012.9631403927197,Probabilistic (SD = 30)
2911,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.42799024842387895,1000,Deterministic
2917,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00641000470855819,1017.4302684130248,Probabilistic (SD = 30)
2912,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.994482535820412,1000,Deterministic
2915,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9909880993153872,1000,Deterministic
2907,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.09075334763358066,1000,Deterministic
2919,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.22922470357194563,1012.498821730822,Probabilistic (SD = 30)
2918,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.2900465722200162,1011.1986587946722,Probabilistic (SD = 30)
2920,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.6402186348345262,1014.04150897032,Probabilistic (SD = 30)
2923,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9305717573861274,1012.9679484225666,Probabilistic (SD = 30)
2925,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.991992356599546,1012.2034449507196,Probabilistic (SD = 30)
2921,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.355719584354259,1007.5511731042358,Probabilistic (SD = 30)
2926,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9941622121625022,1015.6615465037328,Probabilistic (SD = 30)
2924,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.992664942324,1008.1943415783628,Probabilistic (SD = 30)
2922,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.3899350873473547,1010.8300143011854,Probabilistic (SD = 30)
2927,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00655367971818167,1000,Deterministic
2929,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00670735801896683,1000,Deterministic
2928,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00704728846955991,1000,Deterministic
2930,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00725402344188085,1000,Deterministic
2933,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.7525575254174697,1000,Deterministic
2931,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.6216968503717906,1000,Deterministic
2935,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9935375382909292,1000,Deterministic
2932,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.5255125560905076,1000,Deterministic
2937,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9937371893245336,1000,Deterministic
2939,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00418625820805224,1012.5180719982188,Probabilistic (SD = 50)
2940,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.01072988741387171,1018.1707244359848,Probabilistic (SD = 50)
2934,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.7949795154405133,1000,Deterministic
2936,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9928806583203156,1000,Deterministic
2938,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.01062336588069278,1024.6095500297051,Probabilistic (SD = 50)
2942,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.12615742661660528,1024.1627575543175,Probabilistic (SD = 50)
2946,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9927202912123002,1015.3912464219244,Probabilistic (SD = 50)
2944,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9924746222382635,1022.8257334481729,Probabilistic (SD = 50)
2941,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.10273573686505628,1026.3811379110264,Probabilistic (SD = 50)
2945,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.7880678503933518,1025.1568367000564,Probabilistic (SD = 50)
2943,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.2495576450061206,1025.2473899138688,Probabilistic (SD = 50)
2947,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.993706295042687,1017.317127847374,Probabilistic (SD = 50)
2949,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00612069435647541,1000,Deterministic
2950,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00667535341552834,1000,Deterministic
2948,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9892846323481036,1015.5821948665,Probabilistic (SD = 50)
2951,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00811552743856041,1000,Deterministic
2954,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.3533386109606176,1000,Deterministic
2955,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.6557299271240311,1000,Deterministic
2956,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9330657472111984,1000,Deterministic
2953,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.17618766982780204,1000,Deterministic
2952,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00829156634155498,1000,Deterministic
2957,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9337321069977076,1000,Deterministic
2959,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9905365637654852,1000,Deterministic
2961,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.22908344392398233,1046.8482852790487,Probabilistic (SD = 100)
2962,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.2318890727523212,1041.8333231256925,Probabilistic (SD = 100)
2958,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9917865231628996,1000,Deterministic
2960,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00663405288835601,1039.4680439255949,Probabilistic (SD = 100)
2965,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.3203059590125807,1036.9026288705663,Probabilistic (SD = 100)
2963,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.14936261437281362,1044.9108207410086,Probabilistic (SD = 100)
2964,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.10194335295993188,1040.2189897308722,Probabilistic (SD = 100)
2967,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9933056202710512,1047.4978662116014,Probabilistic (SD = 100)
2966,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.35196104286196117,1050.0857748569683,Probabilistic (SD = 100)
2970,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9926837827066868,1036.3046230270147,Probabilistic (SD = 100)
2971,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00774066424893511,1000,Deterministic
2969,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9924984447783148,1033.5915505931905,Probabilistic (SD = 100)
2972,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00789446431213506,1000,Deterministic
2974,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00791607351741434,1000,Deterministic
2973,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00639889878685131,1000,Deterministic
2968,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9926629965578618,1069.1856726073515,Probabilistic (SD = 100)
2977,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00560224366272675,1000,Deterministic
2976,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.24706210939309345,1000,Deterministic
2978,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9922532385092264,1000,Deterministic
2975,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.06225654687562665,1000,Deterministic
2982,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00725249680670805,1011.819294006046,Probabilistic (SD = 30)
2979,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9927751801977138,1000,Deterministic
2981,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9932003429078236,1000,Deterministic
2980,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.993287652911515,1000,Deterministic
2984,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00663027336261565,1013.7856727836092,Probabilistic (SD = 30)
2983,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00567397321962855,1012.6006358821802,Probabilistic (SD = 30)
2985,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.2232357112660098,1014.9224465661316,Probabilistic (SD = 30)
2986,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.08010508163566518,1009.06290579027,Probabilistic (SD = 30)
2987,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.19692298595501984,1012.2458056796528,Probabilistic (SD = 30)
2988,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.5411822833519115,1007.8790786718616,Probabilistic (SD = 30)
2990,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9354942746163954,1009.4951982761391,Probabilistic (SD = 30)
2989,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.8378837791389323,1012.235421793234,Probabilistic (SD = 30)
2992,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.994253662232885,1012.7515824257732,Probabilistic (SD = 30)
2993,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00634346352667067,1000,Deterministic
2994,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00682245658060208,1000,Deterministic
2991,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9915818857308868,1016.1592104811205,Probabilistic (SD = 30)
2995,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00992683567300899,1000,Deterministic
2996,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00722226457774871,1000,Deterministic
2998,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.848503997192503,1000,Deterministic
2999,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.7471486945595518,1000,Deterministic
2997,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.10345965201686272,1000,Deterministic
3001,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9130645384207308,1000,Deterministic
3003,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9937193340851576,1000,Deterministic
3004,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00800871065678783,1018.8775174140876,Probabilistic (SD = 50)
3005,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00658993221372129,1021.8249155226168,Probabilistic (SD = 50)
3008,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.161406496436286,1018.4809117156876,Probabilistic (SD = 50)
3000,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9034262549675764,1000,Deterministic
3002,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.991558144498118,1000,Deterministic
3006,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00884437779218331,1017.5519759782284,Probabilistic (SD = 50)
3007,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00735493193846995,1024.9586140711854,Probabilistic (SD = 50)
3011,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.7068893074691893,1013.6504199494432,Probabilistic (SD = 50)
3009,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.18871772799614184,1010.7523471537672,Probabilistic (SD = 50)
3012,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9921668646193202,1010.1827490218416,Probabilistic (SD = 50)
3010,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00590658354669616,1015.5055332183848,Probabilistic (SD = 50)
3016,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.07907630075442376,1000,Deterministic
3013,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9929369799443388,1014.0887301958916,Probabilistic (SD = 50)
3017,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00718241157037771,1000,Deterministic
3015,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00594214004818052,1000,Deterministic
3018,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00824616966195913,1000,Deterministic
3014,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9951439522316848,1021.6743446443064,Probabilistic (SD = 50)
3020,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.2597839773776433,1000,Deterministic
3022,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9250877683994732,1000,Deterministic
3025,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.99216369410271,1000,Deterministic
3023,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.994444088930929,1000,Deterministic
3021,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.30197035192736965,1000,Deterministic
3019,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00706840021063372,1000,Deterministic
3028,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00739435072940849,1037.419018754386,Probabilistic (SD = 100)
3026,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00776881033238804,1063.5052396952358,Probabilistic (SD = 100)
3030,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.4079798602692324,1065.003690972592,Probabilistic (SD = 100)
3029,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00688062434327945,1077.367338273069,Probabilistic (SD = 100)
3027,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00601502158166242,1043.67509580122,Probabilistic (SD = 100)
3024,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9936908756647626,1000,Deterministic
3033,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9169980393031688,1032.3446006896147,Probabilistic (SD = 100)
3034,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.901555923037311,1046.3512967894328,Probabilistic (SD = 100)
3036,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.994751645483404,1029.6705021863515,Probabilistic (SD = 100)
3035,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9918254156939864,1042.224809992851,Probabilistic (SD = 100)
3031,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.2051919938079117,1040.0838946992117,Probabilistic (SD = 100)
