run_number,percent_cohort2,cohort2_age,percent_grammar_1,eq_step,max_steps,eq_percent
822,65,300,60,374,1000,0.374
823,65,300,70,105,1000,0.105
824,65,300,80,477,1000,0.477
825,65,300,90,64,1000,0.064
826,75,300,10,68,1000,0.068
827,75,300,20,87,1000,0.087
828,75,300,30,227,1000,0.227
829,75,300,35,154,1000,0.154
830,75,300,40,116,1000,0.116
831,75,300,45,182,1000,0.182
832,75,300,50,120,1000,0.12
833,75,300,60,137,1000,0.137
834,75,300,70,97,1000,0.097
835,75,300,80,122,1000,0.122
836,75,300,90,76,1000,0.076
837,90,300,10,79,1000,0.079
838,90,300,20,104,1000,0.104
839,90,300,30,103,1000,0.103
840,90,300,35,107,1000,0.107
841,90,300,40,42,1000,0.042
842,90,300,45,145,1000,0.145
843,90,300,50,146,1000,0.146
844,90,300,60,215,1000,0.215
845,90,300,70,109,1000,0.109
846,90,300,80,101,1000,0.101
847,90,300,90,103,1000,0.103
848,10,500,10,45,1000,0.045
849,10,500,20,101,1000,0.101
850,10,500,30,162,1000,0.162
851,10,500,35,82,1000,0.082
852,10,500,40,5,1000,0.005
853,10,500,45,0,1000,0
854,10,500,50,211,1000,0.211
855,10,500,60,74,1000,0.074
856,10,500,70,90,1000,0.09
857,10,500,80,105,1000,0.105
858,10,500,90,61,1000,0.061
859,20,500,10,48,1000,0.048
860,20,500,20,108,1000,0.108
861,20,500,30,115,1000,0.115
862,20,500,35,109,1000,0.109
863,20,500,40,147,1000,0.147
864,20,500,45,0,1000,0
865,20,500,50,162,1000,0.162
866,20,500,60,131,1000,0.131
867,20,500,70,159,1000,0.159
868,20,500,80,96,1000,0.096
869,20,500,90,72,1000,0.072
870,35,500,10,65,1000,0.065
871,35,500,20,71,1000,0.071
872,35,500,30,68,1000,0.068
873,35,500,35,105,1000,0.105
874,35,500,40,609,1000,0.609
875,35,500,45,196,1000,0.196
876,35,500,50,92,1000,0.092
877,35,500,60,180,1000,0.18
878,35,500,70,142,1000,0.142
879,35,500,80,115,1000,0.115
880,35,500,90,121,1000,0.121
881,50,500,10,78,1000,0.078
882,50,500,20,325,1000,0.325
883,50,500,30,172,1000,0.172
884,50,500,35,134,1000,0.134
885,50,500,40,101,1000,0.101
886,50,500,45,147,1000,0.147
887,50,500,50,136,1000,0.136
888,50,500,60,228,1000,0.228
889,50,500,70,107,1000,0.107
890,50,500,80,114,1000,0.114
891,50,500,90,145,1000,0.145
892,65,500,10,77,1000,0.077
893,65,500,20,100,1000,0.1
894,65,500,30,133,1000,0.133
895,65,500,35,187,1000,0.187
896,65,500,40,173,1000,0.173
897,65,500,45,90,1000,0.09
898,65,500,50,130,1000,0.13
899,65,500,60,126,1000,0.126
900,65,500,70,182,1000,0.182
901,65,500,80,105,1000,0.105
902,65,500,90,153,1000,0.153
903,75,500,10,88,1000,0.088
904,75,500,20,122,1000,0.122
905,75,500,30,158,1000,0.158
906,75,500,35,187,1000,0.187
907,75,500,40,170,1000,0.17
908,75,500,45,138,1000,0.138
909,75,500,50,46,1000,0.046
910,75,500,60,85,1000,0.085
911,75,500,70,175,1000,0.175
912,75,500,80,103,1000,0.103
913,75,500,90,73,1000,0.073
914,90,500,10,81,1000,0.081
915,90,500,20,124,1000,0.124
916,90,500,30,163,1000,0.163
917,90,500,35,189,1000,0.189
918,90,500,40,166,1000,0.166
919,90,500,45,220,1000,0.22
920,90,500,50,614,1000,0.614
921,90,500,60,10,1000,0.01
922,90,500,70,168,1000,0.168
923,90,500,80,104,1000,0.104
924,90,500,90,123,1000,0.123
925,10,50,10,54,1000,0.054
926,10,50,20,91,1000,0.091
927,10,50,30,114,1000,0.114
928,10,50,35,106,1000,0.106
929,10,50,40,28,1000,0.028
930,10,50,45,411,1000,0.411
931,10,50,50,113,1000,0.113
932,10,50,60,110,1000,0.11
933,10,50,70,102,1000,0.102
934,10,50,80,71,1000,0.071
935,10,50,90,84,1000,0.084
936,20,50,10,59,1000,0.059
937,20,50,20,86,1000,0.086
938,20,50,30,96,1000,0.096
939,20,50,35,721,1000,0.721
940,20,50,40,105,1000,0.105
941,20,50,45,117,1000,0.117
942,20,50,50,10,1000,0.01
943,20,50,60,131,1000,0.131
944,20,50,70,115,1000,0.115
945,20,50,80,110,1000,0.11
946,20,50,90,64,1000,0.064
947,35,50,10,66,1000,0.066
948,35,50,20,89,1000,0.089
949,35,50,30,97,1000,0.097
950,35,50,35,392,1000,0.392
951,35,50,40,101,1000,0.101
952,35,50,45,78,1000,0.078
953,35,50,50,73,1000,0.073
954,35,50,60,126,1000,0.126
955,35,50,70,45,1000,0.045
956,35,50,80,76,1000,0.076
957,35,50,90,49,1000,0.049
958,50,50,10,45,1000,0.045
959,50,50,20,84,1000,0.084
960,50,50,30,118,1000,0.118
961,50,50,35,535,1000,0.535
962,50,50,40,95,1000,0.095
963,50,50,45,318,1000,0.318
964,50,50,50,383,1000,0.383
965,50,50,60,108,1000,0.108
966,50,50,70,91,1000,0.091
967,50,50,80,93,1000,0.093
968,50,50,90,642,1000,0.642
969,65,50,10,67,1000,0.067
970,65,50,20,84,1000,0.084
971,65,50,30,502,1000,0.502
972,65,50,35,102,1000,0.102
973,65,50,40,48,1000,0.048
974,65,50,45,64,1000,0.064
975,65,50,50,42,1000,0.042
976,65,50,60,149,1000,0.149
977,65,50,70,103,1000,0.103
978,65,50,80,110,1000,0.11
979,65,50,90,58,1000,0.058
980,75,50,10,59,1000,0.059
981,75,50,20,66,1000,0.066
982,75,50,30,99,1000,0.099
983,75,50,35,103,1000,0.103
984,75,50,40,383,1000,0.383
985,75,50,45,193,1000,0.193
986,75,50,50,42,1000,0.042
987,75,50,60,52,1000,0.052
988,75,50,70,111,1000,0.111
989,75,50,80,85,1000,0.085
990,75,50,90,105,1000,0.105
991,90,50,10,63,1000,0.063
992,90,50,20,99,1000,0.099
993,90,50,30,121,1000,0.121
994,90,50,35,137,1000,0.137
995,90,50,40,92,1000,0.092
996,90,50,45,443,1000,0.443
997,90,50,50,68,1000,0.068
998,90,50,60,124,1000,0.124
999,90,50,70,111,1000,0.111
1000,90,50,80,100,1000,0.1
1001,90,50,90,67,1000,0.067
1002,10,150,10,79,1000,0.079
1003,10,150,20,66,1000,0.066
1004,10,150,30,97,1000,0.097
1005,10,150,35,128,1000,0.128
1006,10,150,40,160,1000,0.16
1007,10,150,45,167,1000,0.167
1008,10,150,50,384,1000,0.384
1009,10,150,60,143,1000,0.143
1010,10,150,70,130,1000,0.13
1011,10,150,80,123,1000,0.123
1012,10,150,90,41,1000,0.041
1013,20,150,10,57,1000,0.057
1014,20,150,20,165,1000,0.165
1015,20,150,30,124,1000,0.124
1016,20,150,35,202,1000,0.202
1017,20,150,40,135,1000,0.135
1018,20,150,45,106,1000,0.106
1019,20,150,50,182,1000,0.182
1020,20,150,60,103,1000,0.103
1021,20,150,70,144,1000,0.144
1022,20,150,80,72,1000,0.072
1023,20,150,90,71,1000,0.071
1024,35,150,10,51,1000,0.051
1025,35,150,20,124,1000,0.124
1026,35,150,30,97,1000,0.097
1027,35,150,35,93,1000,0.093
1028,35,150,40,41,1000,0.041
1029,35,150,45,16,1000,0.016
1030,35,150,50,134,1000,0.134
1031,35,150,60,284,1000,0.284
1032,35,150,70,122,1000,0.122
1033,35,150,80,91,1000,0.091
1034,35,150,90,60,1000,0.06
1035,50,150,10,66,1000,0.066
1036,50,150,20,102,1000,0.102
1037,50,150,30,105,1000,0.105
1038,50,150,35,87,1000,0.087
1039,50,150,40,123,1000,0.123
1040,50,150,45,137,1000,0.137
1041,50,150,50,156,1000,0.156
1042,50,150,60,117,1000,0.117
1043,50,150,70,159,1000,0.159
1044,50,150,80,83,1000,0.083
1045,50,150,90,67,1000,0.067
1046,65,150,10,55,1000,0.055
1047,65,150,20,159,1000,0.159
1048,65,150,30,112,1000,0.112
1049,65,150,35,142,1000,0.142
1050,65,150,40,200,1000,0.2
1051,65,150,45,108,1000,0.108
1052,65,150,50,44,1000,0.044
1053,65,150,60,114,1000,0.114
1054,65,150,70,181,1000,0.181
1055,65,150,80,82,1000,0.082
1056,65,150,90,48,1000,0.048
1057,75,150,10,41,1000,0.041
1058,75,150,20,74,1000,0.074
1059,75,150,30,456,1000,0.456
1060,75,150,35,133,1000,0.133
1061,75,150,40,146,1000,0.146
1062,75,150,45,161,1000,0.161
1063,75,150,50,121,1000,0.121
1064,75,150,60,130,1000,0.13
1065,75,150,70,106,1000,0.106
1066,75,150,80,79,1000,0.079
1067,75,150,90,54,1000,0.054
1068,90,150,10,50,1000,0.05
1069,90,150,20,72,1000,0.072
1070,90,150,30,111,1000,0.111
1071,90,150,35,122,1000,0.122
1072,90,150,40,261,1000,0.261
1073,90,150,45,133,1000,0.133
1074,90,150,50,0,1000,0
1075,90,150,60,121,1000,0.121
1076,90,150,70,116,1000,0.116
1077,90,150,80,106,1000,0.106
1078,90,150,90,75,1000,0.075
1079,10,300,10,75,1000,0.075
1080,10,300,20,114,1000,0.114
1081,10,300,30,108,1000,0.108
1082,10,300,35,565,1000,0.565
1083,10,300,40,137,1000,0.137
1084,10,300,45,164,1000,0.164
1085,10,300,50,97,1000,0.097
1086,10,300,60,137,1000,0.137
1087,10,300,70,115,1000,0.115
1088,10,300,80,82,1000,0.082
1089,10,300,90,63,1000,0.063
1090,20,300,10,74,1000,0.074
1091,20,300,20,91,1000,0.091
1092,20,300,30,139,1000,0.139
1093,20,300,35,58,1000,0.058
1094,20,300,40,555,1000,0.555
1095,20,300,45,315,1000,0.315
1096,20,300,50,155,1000,0.155
1097,20,300,60,0,1000,0
1098,20,300,70,92,1000,0.092
1099,20,300,80,83,1000,0.083
1100,20,300,90,44,1000,0.044
1101,35,300,10,62,1000,0.062
1102,35,300,20,118,1000,0.118
1103,35,300,30,162,1000,0.162
1104,35,300,35,144,1000,0.144
1105,35,300,40,31,1000,0.031
1106,35,300,45,131,1000,0.131
1107,35,300,50,205,1000,0.205
1108,35,300,60,282,1000,0.282
1109,35,300,70,457,1000,0.457
1110,35,300,80,98,1000,0.098
1111,35,300,90,57,1000,0.057
1112,50,300,10,62,1000,0.062
1113,50,300,20,100,1000,0.1
1114,50,300,30,85,1000,0.085
1115,50,300,35,151,1000,0.151
1116,50,300,40,261,1000,0.261
1117,50,300,45,113,1000,0.113
1118,50,300,50,130,1000,0.13
1119,50,300,60,117,1000,0.117
1120,50,300,70,202,1000,0.202
1121,50,300,80,75,1000,0.075
1122,50,300,90,61,1000,0.061
1123,65,300,10,51,1000,0.051
1124,65,300,20,94,1000,0.094
1125,65,300,30,110,1000,0.11
1126,65,300,35,159,1000,0.159
1127,65,300,40,208,1000,0.208
1128,65,300,45,343,1000,0.343
1129,65,300,50,125,1000,0.125
1130,65,300,60,33,1000,0.033
1131,65,300,70,143,1000,0.143
1132,65,300,80,103,1000,0.103
1133,65,300,90,58,1000,0.058
1134,75,300,10,77,1000,0.077
1135,75,300,20,91,1000,0.091
1136,75,300,30,180,1000,0.18
1137,75,300,35,181,1000,0.181
1138,75,300,40,183,1000,0.183
1139,75,300,45,181,1000,0.181
1140,75,300,50,146,1000,0.146
1141,75,300,60,144,1000,0.144
1142,75,300,70,95,1000,0.095
1143,75,300,80,105,1000,0.105
1144,75,300,90,97,1000,0.097
1145,90,300,10,80,1000,0.08
1146,90,300,20,125,1000,0.125
1147,90,300,30,163,1000,0.163
1148,90,300,35,125,1000,0.125
1149,90,300,40,142,1000,0.142
1150,90,300,45,454,1000,0.454
1151,90,300,50,257,1000,0.257
1152,90,300,60,189,1000,0.189
1153,90,300,70,134,1000,0.134
1154,90,300,80,87,1000,0.087
1155,90,300,90,64,1000,0.064
1156,10,500,10,44,1000,0.044
1157,10,500,20,156,1000,0.156
1158,10,500,30,172,1000,0.172
1159,10,500,35,65,1000,0.065
1160,10,500,40,38,1000,0.038
1161,10,500,45,106,1000,0.106
1162,10,500,50,84,1000,0.084
1163,10,500,60,188,1000,0.188
1164,10,500,70,96,1000,0.096
1165,10,500,80,73,1000,0.073
1166,10,500,90,65,1000,0.065
1167,20,500,10,54,1000,0.054
1168,20,500,20,30,1000,0.03
1169,20,500,30,135,1000,0.135
1170,20,500,35,97,1000,0.097
1171,20,500,40,207,1000,0.207
1172,20,500,45,106,1000,0.106
1173,20,500,50,63,1000,0.063
1174,20,500,60,116,1000,0.116
1175,20,500,70,43,1000,0.043
1176,20,500,80,94,1000,0.094
1177,20,500,90,47,1000,0.047
1178,35,500,10,56,1000,0.056
1179,35,500,20,86,1000,0.086
1180,35,500,30,138,1000,0.138
1181,35,500,35,243,1000,0.243
1182,35,500,40,35,1000,0.035
1183,35,500,45,3,1000,0.003
1184,35,500,50,95,1000,0.095
1185,35,500,60,157,1000,0.157
1186,35,500,70,117,1000,0.117
1187,35,500,80,105,1000,0.105
1188,35,500,90,67,1000,0.067
1189,50,500,10,87,1000,0.087
1190,50,500,20,88,1000,0.088
1191,50,500,30,146,1000,0.146
1192,50,500,35,127,1000,0.127
1193,50,500,40,144,1000,0.144
1194,50,500,45,734,1000,0.734
1195,50,500,50,143,1000,0.143
1196,50,500,60,202,1000,0.202
1197,50,500,70,83,1000,0.083
1198,50,500,80,99,1000,0.099
1199,50,500,90,67,1000,0.067
1200,65,500,10,63,1000,0.063
1201,65,500,20,95,1000,0.095
1202,65,500,30,164,1000,0.164
1203,65,500,35,208,1000,0.208
1204,65,500,40,162,1000,0.162
1205,65,500,45,159,1000,0.159
1206,65,500,50,418,1000,0.418
1207,65,500,60,190,1000,0.19
1208,65,500,70,140,1000,0.14
1209,65,500,80,142,1000,0.142
1210,65,500,90,79,1000,0.079
1211,75,500,10,84,1000,0.084
1212,75,500,20,109,1000,0.109
1213,75,500,30,84,1000,0.084
1214,75,500,35,219,1000,0.219
1215,75,500,40,142,1000,0.142
1216,75,500,45,531,1000,0.531
1217,75,500,50,77,1000,0.077
1218,75,500,60,168,1000,0.168
1219,75,500,70,137,1000,0.137
1220,75,500,80,19,1000,0.019
1221,75,500,90,75,1000,0.075
1222,90,500,10,81,1000,0.081
1223,90,500,20,450,1000,0.45
1224,90,500,30,94,1000,0.094
1225,90,500,35,159,1000,0.159
1226,90,500,40,147,1000,0.147
1227,90,500,45,311,1000,0.311
1228,90,500,50,423,1000,0.423
1229,90,500,60,307,1000,0.307
1230,90,500,70,175,1000,0.175
1231,90,500,80,138,1000,0.138
1232,90,500,90,94,1000,0.094
1233,10,50,10,41,1000,0.041
1234,10,50,20,98,1000,0.098
1235,10,50,30,94,1000,0.094
1236,10,50,35,97,1000,0.097
1237,10,50,40,145,1000,0.145
1238,10,50,45,120,1000,0.12
1239,10,50,50,155,1000,0.155
1240,10,50,60,135,1000,0.135
1241,10,50,70,131,1000,0.131
1242,10,50,80,116,1000,0.116
1243,10,50,90,55,1000,0.055
1244,20,50,10,44,1000,0.044
1245,20,50,20,118,1000,0.118
1246,20,50,30,102,1000,0.102
1247,20,50,35,245,1000,0.245
1248,20,50,40,269,1000,0.269
1249,20,50,45,70,1000,0.07
1250,20,50,50,257,1000,0.257
1251,20,50,60,117,1000,0.117
1252,20,50,70,121,1000,0.121
1253,20,50,80,98,1000,0.098
1254,20,50,90,55,1000,0.055
1255,35,50,10,76,1000,0.076
1256,35,50,20,185,1000,0.185
1257,35,50,30,37,1000,0.037
1258,35,50,35,150,1000,0.15
1259,35,50,40,76,1000,0.076
1260,35,50,45,116,1000,0.116
1261,35,50,50,101,1000,0.101
1262,35,50,60,120,1000,0.12
1263,35,50,70,126,1000,0.126
1264,35,50,80,76,1000,0.076
1265,35,50,90,71,1000,0.071
1266,50,50,10,76,1000,0.076
1267,50,50,20,96,1000,0.096
1268,50,50,30,121,1000,0.121
1269,50,50,35,485,1000,0.485
1270,50,50,40,93,1000,0.093
1271,50,50,45,142,1000,0.142
1272,50,50,50,183,1000,0.183
1273,50,50,60,113,1000,0.113
1274,50,50,70,80,1000,0.08
1275,50,50,80,87,1000,0.087
1276,50,50,90,61,1000,0.061
1277,65,50,10,60,1000,0.06
1278,65,50,20,72,1000,0.072
1279,65,50,30,49,1000,0.049
1280,65,50,35,68,1000,0.068
1281,65,50,40,37,1000,0.037
1282,65,50,45,159,1000,0.159
1283,65,50,50,93,1000,0.093
1284,65,50,60,127,1000,0.127
1285,65,50,70,126,1000,0.126
1286,65,50,80,16,1000,0.016
1287,65,50,90,52,1000,0.052
1288,75,50,10,66,1000,0.066
1289,75,50,20,56,1000,0.056
1290,75,50,30,108,1000,0.108
1291,75,50,35,81,1000,0.081
1292,75,50,40,279,1000,0.279
1293,75,50,45,117,1000,0.117
1294,75,50,50,61,1000,0.061
1295,75,50,60,177,1000,0.177
1296,75,50,70,83,1000,0.083
1297,75,50,80,112,1000,0.112
1298,75,50,90,51,1000,0.051
1299,90,50,10,48,1000,0.048
1300,90,50,20,70,1000,0.07
1301,90,50,30,113,1000,0.113
1302,90,50,35,136,1000,0.136
1303,90,50,40,78,1000,0.078
1304,90,50,45,363,1000,0.363
1305,90,50,50,25,1000,0.025
1306,90,50,60,112,1000,0.112
1307,90,50,70,112,1000,0.112
1308,90,50,80,87,1000,0.087
1309,90,50,90,112,1000,0.112
1310,10,150,10,51,1000,0.051
1311,10,150,20,83,1000,0.083
1312,10,150,30,131,1000,0.131
1313,10,150,35,96,1000,0.096
1314,10,150,40,269,1000,0.269
1315,10,150,45,40,1000,0.04
1316,10,150,50,10,1000,0.01
1317,10,150,60,62,1000,0.062
1318,10,150,70,104,1000,0.104
1319,10,150,80,137,1000,0.137
1320,10,150,90,55,1000,0.055
1321,20,150,10,59,1000,0.059
1322,20,150,20,100,1000,0.1
1323,20,150,30,90,1000,0.09
1324,20,150,35,337,1000,0.337
1325,20,150,40,118,1000,0.118
1326,20,150,45,124,1000,0.124
1327,20,150,50,206,1000,0.206
1328,20,150,60,331,1000,0.331
1329,20,150,70,114,1000,0.114
1330,20,150,80,163,1000,0.163
1331,20,150,90,44,1000,0.044
1332,35,150,10,64,1000,0.064
1333,35,150,20,0,1000,0
1334,35,150,30,137,1000,0.137
1335,35,150,35,370,1000,0.37
1336,35,150,40,431,1000,0.431
1337,35,150,45,661,1000,0.661
1338,35,150,50,68,1000,0.068
1339,35,150,60,86,1000,0.086
1340,35,150,70,122,1000,0.122
1341,35,150,80,159,1000,0.159
1342,35,150,90,64,1000,0.064
1343,50,150,10,79,1000,0.079
1344,50,150,20,82,1000,0.082
1345,50,150,30,110,1000,0.11
1346,50,150,35,119,1000,0.119
1347,50,150,40,17,1000,0.017
1348,50,150,45,131,1000,0.131
1349,50,150,50,74,1000,0.074
1350,50,150,60,33,1000,0.033
1351,50,150,70,99,1000,0.099
1352,50,150,80,83,1000,0.083
1353,50,150,90,79,1000,0.079
1354,65,150,10,60,1000,0.06
1355,65,150,20,422,1000,0.422
1356,65,150,30,132,1000,0.132
1357,65,150,35,186,1000,0.186
1358,65,150,40,0,1000,0
1359,65,150,45,13,1000,0.013
1360,65,150,50,127,1000,0.127
1361,65,150,60,132,1000,0.132
1362,65,150,70,88,1000,0.088
1363,65,150,80,129,1000,0.129
1364,65,150,90,56,1000,0.056
1365,75,150,10,55,1000,0.055
1366,75,150,20,148,1000,0.148
1367,75,150,30,859,1000,0.859
1368,75,150,35,91,1000,0.091
1369,75,150,40,169,1000,0.169
1370,75,150,45,81,1000,0.081
1371,75,150,50,669,1000,0.669
1372,75,150,60,171,1000,0.171
1373,75,150,70,106,1000,0.106
1374,75,150,80,76,1000,0.076
1375,75,150,90,57,1000,0.057
1376,90,150,10,79,1000,0.079
1377,90,150,20,90,1000,0.09
1378,90,150,30,105,1000,0.105
1379,90,150,35,162,1000,0.162
1380,90,150,40,109,1000,0.109
1381,90,150,45,593,1000,0.593
1382,90,150,50,96,1000,0.096
1383,90,150,60,133,1000,0.133
1384,90,150,70,106,1000,0.106
1385,90,150,80,91,1000,0.091
1386,90,150,90,39,1000,0.039
1387,10,300,10,80,1000,0.08
1388,10,300,20,154,1000,0.154
1389,10,300,30,107,1000,0.107
1390,10,300,35,220,1000,0.22
1391,10,300,40,191,1000,0.191
1392,10,300,45,134,1000,0.134
1393,10,300,50,124,1000,0.124
1394,10,300,60,137,1000,0.137
1395,10,300,70,76,1000,0.076
1396,10,300,80,239,1000,0.239
1397,10,300,90,64,1000,0.064
1398,20,300,10,49,1000,0.049
1399,20,300,20,89,1000,0.089
1400,20,300,30,62,1000,0.062
1401,20,300,35,117,1000,0.117
1402,20,300,40,96,1000,0.096
1403,20,300,45,97,1000,0.097
1404,20,300,50,269,1000,0.269
1405,20,300,60,112,1000,0.112
1406,20,300,70,116,1000,0.116
1407,20,300,80,75,1000,0.075
1408,20,300,90,43,1000,0.043
1409,35,300,10,65,1000,0.065
1410,35,300,20,79,1000,0.079
1411,35,300,30,99,1000,0.099
1412,35,300,35,102,1000,0.102
1413,35,300,40,95,1000,0.095
1414,35,300,45,714,1000,0.714
1415,35,300,50,170,1000,0.17
1416,35,300,60,176,1000,0.176
1417,35,300,70,328,1000,0.328
1418,35,300,80,80,1000,0.08
1419,35,300,90,93,1000,0.093
1420,50,300,10,62,1000,0.062
1421,50,300,20,88,1000,0.088
1422,50,300,30,155,1000,0.155
1423,50,300,35,620,1000,0.62
1424,50,300,40,551,1000,0.551
1425,50,300,45,257,1000,0.257
1426,50,300,50,135,1000,0.135
1427,50,300,60,136,1000,0.136
1428,50,300,70,105,1000,0.105
1429,50,300,80,101,1000,0.101
1430,50,300,90,59,1000,0.059
1431,65,300,10,68,1000,0.068
1432,65,300,20,93,1000,0.093
1433,65,300,30,78,1000,0.078
1434,65,300,35,576,1000,0.576
1435,65,300,40,583,1000,0.583
1436,65,300,45,311,1000,0.311
1437,65,300,50,556,1000,0.556
1438,65,300,60,591,1000,0.591
1439,65,300,70,79,1000,0.079
1440,65,300,80,44,1000,0.044
1441,65,300,90,73,1000,0.073
1442,75,300,10,71,1000,0.071
1443,75,300,20,97,1000,0.097
1444,75,300,30,79,1000,0.079
1445,75,300,35,141,1000,0.141
1446,75,300,40,181,1000,0.181
1447,75,300,45,153,1000,0.153
1448,75,300,50,167,1000,0.167
1449,75,300,60,878,1000,0.878
1450,75,300,70,108,1000,0.108
1451,75,300,80,226,1000,0.226
1452,75,300,90,85,1000,0.085
1453,90,300,10,75,1000,0.075
1454,90,300,20,121,1000,0.121
1455,90,300,30,187,1000,0.187
1456,90,300,35,136,1000,0.136
1457,90,300,40,225,1000,0.225
1458,90,300,45,127,1000,0.127
1459,90,300,50,169,1000,0.169
1460,90,300,60,103,1000,0.103
1461,90,300,70,115,1000,0.115
1462,90,300,80,130,1000,0.13
1463,90,300,90,61,1000,0.061
1464,10,500,10,78,1000,0.078
1465,10,500,20,59,1000,0.059
1466,10,500,30,92,1000,0.092
1467,10,500,35,136,1000,0.136
1468,10,500,40,0,1000,0
1469,10,500,45,104,1000,0.104
1470,10,500,50,135,1000,0.135
1471,10,500,60,68,1000,0.068
1472,10,500,70,108,1000,0.108
1473,10,500,80,106,1000,0.106
1474,10,500,90,62,1000,0.062
1475,20,500,10,66,1000,0.066
1476,20,500,20,105,1000,0.105
1477,20,500,30,116,1000,0.116
1478,20,500,35,148,1000,0.148
1479,20,500,40,438,1000,0.438
1480,20,500,45,335,1000,0.335
1481,20,500,50,116,1000,0.116
1482,20,500,60,23,1000,0.023
1483,20,500,70,136,1000,0.136
1484,20,500,80,86,1000,0.086
1485,20,500,90,74,1000,0.074
1486,35,500,10,70,1000,0.07
1487,35,500,20,82,1000,0.082
1488,35,500,30,123,1000,0.123
1489,35,500,35,72,1000,0.072
1490,35,500,40,123,1000,0.123
1491,35,500,45,124,1000,0.124
1492,35,500,50,73,1000,0.073
1493,35,500,60,137,1000,0.137
1494,35,500,70,109,1000,0.109
1495,35,500,80,288,1000,0.288
1496,35,500,90,69,1000,0.069
1497,50,500,10,94,1000,0.094
1498,50,500,20,90,1000,0.09
1499,50,500,30,147,1000,0.147
1500,50,500,35,113,1000,0.113
1501,50,500,40,559,1000,0.559
1502,50,500,45,110,1000,0.11
1503,50,500,50,205,1000,0.205
1504,50,500,60,396,1000,0.396
1505,50,500,70,131,1000,0.131
1506,50,500,80,120,1000,0.12
1507,50,500,90,66,1000,0.066
1508,65,500,10,97,1000,0.097
1509,65,500,20,104,1000,0.104
1510,65,500,30,114,1000,0.114
1511,65,500,35,197,1000,0.197
1512,65,500,40,182,1000,0.182
1513,65,500,45,129,1000,0.129
1514,65,500,50,5,1000,0.005
1515,65,500,60,179,1000,0.179
1516,65,500,70,141,1000,0.141
1517,65,500,80,102,1000,0.102
1518,65,500,90,79,1000,0.079
1519,75,500,10,91,1000,0.091
1520,75,500,20,129,1000,0.129
1521,75,500,30,159,1000,0.159
1522,75,500,35,392,1000,0.392
1523,75,500,40,148,1000,0.148
1524,75,500,45,291,1000,0.291
1525,75,500,50,170,1000,0.17
1526,75,500,60,171,1000,0.171
1527,75,500,70,13,1000,0.013
1528,75,500,80,115,1000,0.115
1529,75,500,90,66,1000,0.066
1530,90,500,10,83,1000,0.083
1531,90,500,20,108,1000,0.108
1532,90,500,30,149,1000,0.149
1533,90,500,35,292,1000,0.292
1534,90,500,40,30,1000,0.03
1535,90,500,45,206,1000,0.206
1536,90,500,50,28,1000,0.028
1537,90,500,60,79,1000,0.079
1538,90,500,70,170,1000,0.17
1539,90,500,80,109,1000,0.109
1540,90,500,90,68,1000,0.068
1541,10,50,10,57,1000,0.057
1542,10,50,20,71,1000,0.071
1543,10,50,30,110,1000,0.11
1544,10,50,35,85,1000,0.085
1545,10,50,40,314,1000,0.314
1546,10,50,45,157,1000,0.157
1547,10,50,50,131,1000,0.131
1548,10,50,60,14,1000,0.014
1549,10,50,70,134,1000,0.134
1550,10,50,80,78,1000,0.078
1551,10,50,90,100,1000,0.1
1552,20,50,10,65,1000,0.065
1553,20,50,20,107,1000,0.107
1554,20,50,30,122,1000,0.122
1555,20,50,35,691,1000,0.691
1556,20,50,40,43,1000,0.043
1557,20,50,45,118,1000,0.118
1558,20,50,50,273,1000,0.273
1559,20,50,60,104,1000,0.104
1560,20,50,70,679,1000,0.679
1561,20,50,80,69,1000,0.069
1562,20,50,90,52,1000,0.052
1563,35,50,10,53,1000,0.053
1564,35,50,20,91,1000,0.091
1565,35,50,30,90,1000,0.09
1566,35,50,35,167,1000,0.167
1567,35,50,40,72,1000,0.072
1568,35,50,45,85,1000,0.085
1569,35,50,50,66,1000,0.066
1570,35,50,60,105,1000,0.105
1571,35,50,70,102,1000,0.102
1572,35,50,80,71,1000,0.071
1573,35,50,90,73,1000,0.073
1574,50,50,10,63,1000,0.063
1575,50,50,20,75,1000,0.075
1576,50,50,30,117,1000,0.117
1577,50,50,35,152,1000,0.152
1578,50,50,40,159,1000,0.159
1579,50,50,45,107,1000,0.107
1580,50,50,50,317,1000,0.317
