run_number,initial_gamma,age_sd,deterministic_age,eq_step,max_steps,eq_percent
2469,0.01,50,TRUE,55,1000,0.055
2470,0.01,50,TRUE,231,1000,0.231
2471,0.01,50,TRUE,128,1000,0.128
2472,0.01,50,TRUE,549,1000,0.549
2473,0.01,50,TRUE,61,1000,0.061
2474,0.01,50,TRUE,83,1000,0.083
2475,0.01,50,TRUE,62,1000,0.062
2476,0.01,50,FALSE,63,1000,0.063
2477,0.01,50,FALSE,92,1000,0.092
2478,0.01,50,FALSE,85,1000,0.085
2479,0.01,50,FALSE,73,1000,0.073
2480,0.01,50,FALSE,122,1000,0.122
2481,0.01,50,FALSE,141,1000,0.141
2482,0.01,50,FALSE,99,1000,0.099
2483,0.01,50,FALSE,0,1000,0
2484,0.01,50,FALSE,106,1000,0.106
2485,0.01,50,FALSE,73,1000,0.073
2486,0.01,50,FALSE,74,1000,0.074
2487,0.01,100,TRUE,57,1000,0.057
2488,0.01,100,TRUE,92,1000,0.092
2489,0.01,100,TRUE,145,1000,0.145
2490,0.01,100,TRUE,35,1000,0.035
2491,0.01,100,TRUE,186,1000,0.186
2492,0.01,100,TRUE,75,1000,0.075
2493,0.01,100,TRUE,110,1000,0.11
2494,0.01,100,TRUE,103,1000,0.103
2495,0.01,100,TRUE,129,1000,0.129
2496,0.01,100,TRUE,100,1000,0.1
2497,0.01,100,TRUE,60,1000,0.06
2498,0.01,100,FALSE,60,1000,0.06
2499,0.01,100,FALSE,100,1000,0.1
2500,0.01,100,FALSE,118,1000,0.118
2501,0.01,100,FALSE,138,1000,0.138
2502,0.01,100,FALSE,117,1000,0.117
2503,0.01,100,FALSE,72,1000,0.072
2504,0.01,100,FALSE,89,1000,0.089
2505,0.01,100,FALSE,212,1000,0.212
2506,0.01,100,FALSE,154,1000,0.154
2507,0.01,100,FALSE,136,1000,0.136
2508,0.01,100,FALSE,64,1000,0.064
2509,0.01,30,TRUE,66,1000,0.066
2510,0.01,30,TRUE,84,1000,0.084
2511,0.01,30,TRUE,102,1000,0.102
2512,0.01,30,TRUE,107,1000,0.107
2513,0.01,30,TRUE,151,1000,0.151
2514,0.01,30,TRUE,101,1000,0.101
2515,0.01,30,TRUE,631,1000,0.631
2516,0.01,30,TRUE,191,1000,0.191
2517,0.01,30,TRUE,148,1000,0.148
2518,0.01,30,TRUE,77,1000,0.077
2519,0.01,30,TRUE,41,1000,0.041
2520,0.01,30,FALSE,52,1000,0.052
2521,0.01,30,FALSE,89,1000,0.089
2522,0.01,30,FALSE,420,1000,0.42
2523,0.01,30,FALSE,236,1000,0.236
2524,0.01,30,FALSE,290,1000,0.29
2525,0.01,30,FALSE,75,1000,0.075
2526,0.01,30,FALSE,314,1000,0.314
2527,0.01,30,FALSE,7,1000,0.007
2528,0.01,30,FALSE,82,1000,0.082
2529,0.01,30,FALSE,111,1000,0.111
2530,0.01,30,FALSE,62,1000,0.062
2531,0.01,50,TRUE,58,1000,0.058
2532,0.01,50,TRUE,76,1000,0.076
2533,0.01,50,TRUE,99,1000,0.099
2534,0.01,50,TRUE,130,1000,0.13
2535,0.01,50,TRUE,151,1000,0.151
2536,0.01,50,TRUE,138,1000,0.138
2537,0.01,50,TRUE,142,1000,0.142
2538,0.01,50,TRUE,173,1000,0.173
2539,0.01,50,TRUE,106,1000,0.106
2540,0.01,50,TRUE,93,1000,0.093
2541,0.01,50,TRUE,57,1000,0.057
2542,0.01,50,FALSE,60,1000,0.06
2543,0.01,50,FALSE,110,1000,0.11
2544,0.01,50,FALSE,71,1000,0.071
2545,0.01,50,FALSE,511,1000,0.511
2546,0.01,50,FALSE,198,1000,0.198
2547,0.01,50,FALSE,106,1000,0.106
2548,0.01,50,FALSE,156,1000,0.156
2549,0.01,50,FALSE,92,1000,0.092
2550,0.01,50,FALSE,100,1000,0.1
2551,0.01,50,FALSE,77,1000,0.077
2552,0.01,50,FALSE,49,1000,0.049
2553,0.01,100,TRUE,59,1000,0.059
2554,0.01,100,TRUE,88,1000,0.088
2555,0.01,100,TRUE,49,1000,0.049
2556,0.01,100,TRUE,138,1000,0.138
2557,0.01,100,TRUE,667,1000,0.667
2558,0.01,100,TRUE,297,1000,0.297
2559,0.01,100,TRUE,73,1000,0.073
2560,0.01,100,TRUE,144,1000,0.144
2561,0.01,100,TRUE,103,1000,0.103
2562,0.01,100,TRUE,75,1000,0.075
2563,0.01,100,TRUE,64,1000,0.064
2564,0.01,100,FALSE,61,1000,0.061
2565,0.01,100,FALSE,83,1000,0.083
2566,0.01,100,FALSE,101,1000,0.101
2567,0.01,100,FALSE,118,1000,0.118
2568,0.01,100,FALSE,101,1000,0.101
2569,0.01,100,FALSE,137,1000,0.137
2570,0.01,100,FALSE,1,1000,0.001
2571,0.01,100,FALSE,165,1000,0.165
2572,0.01,100,FALSE,91,1000,0.091
2573,0.01,100,FALSE,91,1000,0.091
2574,0.01,100,FALSE,66,1000,0.066
2575,0.01,30,TRUE,51,1000,0.051
2576,0.01,30,TRUE,70,1000,0.07
2577,0.01,30,TRUE,419,1000,0.419
2578,0.01,30,TRUE,101,1000,0.101
2579,0.01,30,TRUE,376,1000,0.376
2580,0.01,30,TRUE,388,1000,0.388
2581,0.01,30,TRUE,126,1000,0.126
2582,0.01,30,TRUE,680,1000,0.68
2583,0.01,30,TRUE,74,1000,0.074
2584,0.01,30,TRUE,80,1000,0.08
2585,0.01,30,TRUE,52,1000,0.052
2586,0.01,30,FALSE,50,1000,0.05
2587,0.01,30,FALSE,90,1000,0.09
2588,0.01,30,FALSE,103,1000,0.103
2589,0.01,30,FALSE,111,1000,0.111
2590,0.01,30,FALSE,39,1000,0.039
2591,0.01,30,FALSE,88,1000,0.088
2592,0.01,30,FALSE,127,1000,0.127
2593,0.01,30,FALSE,414,1000,0.414
2594,0.01,30,FALSE,110,1000,0.11
2595,0.01,30,FALSE,111,1000,0.111
2596,0.01,30,FALSE,60,1000,0.06
2597,0.01,50,TRUE,53,1000,0.053
2598,0.01,50,TRUE,66,1000,0.066
2599,0.01,50,TRUE,106,1000,0.106
2600,0.01,50,TRUE,106,1000,0.106
2601,0.01,50,TRUE,205,1000,0.205
2602,0.01,50,TRUE,98,1000,0.098
2603,0.01,50,TRUE,169,1000,0.169
2604,0.01,50,TRUE,110,1000,0.11
2605,0.01,50,TRUE,179,1000,0.179
2606,0.01,50,TRUE,44,1000,0.044
2607,0.01,50,TRUE,55,1000,0.055
2608,0.01,50,FALSE,58,1000,0.058
2609,0.01,50,FALSE,73,1000,0.073
2610,0.01,50,FALSE,96,1000,0.096
2611,0.01,50,FALSE,123,1000,0.123
2612,0.01,50,FALSE,213,1000,0.213
2613,0.01,50,FALSE,214,1000,0.214
2614,0.01,50,FALSE,235,1000,0.235
2615,0.01,50,FALSE,153,1000,0.153
2616,0.01,50,FALSE,140,1000,0.14
2617,0.01,50,FALSE,123,1000,0.123
2618,0.01,50,FALSE,50,1000,0.05
2619,0.01,100,TRUE,59,1000,0.059
2620,0.01,100,TRUE,42,1000,0.042
2621,0.01,100,TRUE,78,1000,0.078
2622,0.01,100,TRUE,110,1000,0.11
2623,0.01,100,TRUE,52,1000,0.052
2624,0.01,100,TRUE,115,1000,0.115
2625,0.01,100,TRUE,109,1000,0.109
2626,0.01,100,TRUE,90,1000,0.09
2627,0.01,100,TRUE,69,1000,0.069
2628,0.01,100,TRUE,80,1000,0.08
2629,0.01,100,TRUE,65,1000,0.065
2630,0.01,100,FALSE,54,1000,0.054
2631,0.01,100,FALSE,66,1000,0.066
2632,0.01,100,FALSE,90,1000,0.09
2633,0.01,100,FALSE,102,1000,0.102
2634,0.01,100,FALSE,424,1000,0.424
2635,0.01,100,FALSE,0,1000,0
2636,0.01,100,FALSE,413,1000,0.413
2637,0.01,100,FALSE,144,1000,0.144
2638,0.01,100,FALSE,86,1000,0.086
2639,0.01,100,FALSE,90,1000,0.09
2640,0.01,100,FALSE,49,1000,0.049
2641,0.01,30,TRUE,57,1000,0.057
2642,0.01,30,TRUE,71,1000,0.071
2643,0.01,30,TRUE,116,1000,0.116
2644,0.01,30,TRUE,417,1000,0.417
2645,0.01,30,TRUE,341,1000,0.341
2646,0.01,30,TRUE,62,1000,0.062
2647,0.01,30,TRUE,138,1000,0.138
2648,0.01,30,TRUE,91,1000,0.091
2649,0.01,30,TRUE,110,1000,0.11
2650,0.01,30,TRUE,81,1000,0.081
2651,0.01,30,TRUE,56,1000,0.056
2652,0.01,30,FALSE,60,1000,0.06
2653,0.01,30,FALSE,75,1000,0.075
2654,0.01,30,FALSE,119,1000,0.119
2655,0.01,30,FALSE,363,1000,0.363
2656,0.01,30,FALSE,159,1000,0.159
2657,0.01,30,FALSE,569,1000,0.569
2658,0.01,30,FALSE,0,1000,0
2659,0.01,30,FALSE,108,1000,0.108
2660,0.01,30,FALSE,85,1000,0.085
2661,0.01,30,FALSE,86,1000,0.086
2662,0.01,30,FALSE,78,1000,0.078
2663,0.01,50,TRUE,49,1000,0.049
2664,0.01,50,TRUE,87,1000,0.087
2665,0.01,50,TRUE,126,1000,0.126
2666,0.01,50,TRUE,96,1000,0.096
2667,0.01,50,TRUE,59,1000,0.059
2668,0.01,50,TRUE,53,1000,0.053
2669,0.01,50,TRUE,223,1000,0.223
2670,0.01,50,TRUE,118,1000,0.118
2671,0.01,50,TRUE,528,1000,0.528
2672,0.01,50,TRUE,88,1000,0.088
2673,0.01,50,TRUE,49,1000,0.049
2674,0.01,50,FALSE,43,1000,0.043
2675,0.01,50,FALSE,94,1000,0.094
2676,0.01,50,FALSE,68,1000,0.068
2677,0.01,50,FALSE,126,1000,0.126
2678,0.01,50,FALSE,136,1000,0.136
2679,0.01,50,FALSE,141,1000,0.141
2680,0.01,50,FALSE,334,1000,0.334
2681,0.01,50,FALSE,215,1000,0.215
2682,0.01,50,FALSE,124,1000,0.124
2683,0.01,50,FALSE,71,1000,0.071
2684,0.01,50,FALSE,48,1000,0.048
2685,0.01,100,TRUE,59,1000,0.059
2686,0.01,100,TRUE,82,1000,0.082
2687,0.01,100,TRUE,98,1000,0.098
2688,0.01,100,TRUE,83,1000,0.083
2689,0.01,100,TRUE,478,1000,0.478
2690,0.01,100,TRUE,11,1000,0.011
2691,0.01,100,TRUE,135,1000,0.135
2692,0.01,100,TRUE,127,1000,0.127
2693,0.01,100,TRUE,108,1000,0.108
2694,0.01,100,TRUE,105,1000,0.105
2695,0.01,100,TRUE,67,1000,0.067
2696,0.01,100,FALSE,58,1000,0.058
2697,0.01,100,FALSE,81,1000,0.081
2698,0.01,100,FALSE,145,1000,0.145
2699,0.01,100,FALSE,126,1000,0.126
2700,0.01,100,FALSE,103,1000,0.103
2701,0.01,100,FALSE,23,1000,0.023
2702,0.01,100,FALSE,872,1000,0.872
2703,0.01,100,FALSE,127,1000,0.127
2704,0.01,100,FALSE,55,1000,0.055
2705,0.01,100,FALSE,95,1000,0.095
2706,0.01,100,FALSE,52,1000,0.052
2707,0.01,30,TRUE,60,1000,0.06
2708,0.01,30,TRUE,93,1000,0.093
2709,0.01,30,TRUE,90,1000,0.09
2710,0.01,30,TRUE,85,1000,0.085
2711,0.01,30,TRUE,258,1000,0.258
2712,0.01,30,TRUE,88,1000,0.088
2713,0.01,30,TRUE,86,1000,0.086
2714,0.01,30,TRUE,193,1000,0.193
2715,0.01,30,TRUE,119,1000,0.119
2716,0.01,30,TRUE,94,1000,0.094
2717,0.01,30,TRUE,75,1000,0.075
2718,0.01,30,FALSE,67,1000,0.067
2719,0.01,30,FALSE,75,1000,0.075
2720,0.01,30,FALSE,67,1000,0.067
2721,0.01,30,FALSE,114,1000,0.114
2722,0.01,30,FALSE,146,1000,0.146
2723,0.01,30,FALSE,110,1000,0.11
2724,0.01,30,FALSE,93,1000,0.093
2725,0.01,30,FALSE,0,1000,0
2726,0.01,30,FALSE,69,1000,0.069
2727,0.01,30,FALSE,0,1000,0
2728,0.01,30,FALSE,75,1000,0.075
2729,0.01,50,TRUE,51,1000,0.051
2730,0.01,50,TRUE,73,1000,0.073
2731,0.01,50,TRUE,123,1000,0.123
2732,0.01,50,TRUE,120,1000,0.12
2733,0.01,50,TRUE,203,1000,0.203
2734,0.01,50,TRUE,81,1000,0.081
2735,0.01,50,TRUE,183,1000,0.183
2736,0.01,50,TRUE,55,1000,0.055
2737,0.01,50,TRUE,82,1000,0.082
2738,0.01,50,TRUE,32,1000,0.032
2739,0.01,50,TRUE,63,1000,0.063
2740,0.01,50,FALSE,66,1000,0.066
2741,0.01,50,FALSE,68,1000,0.068
2742,0.01,50,FALSE,12,1000,0.012
2743,0.01,50,FALSE,133,1000,0.133
2744,0.01,50,FALSE,125,1000,0.125
2745,0.01,50,FALSE,97,1000,0.097
2746,0.01,50,FALSE,79,1000,0.079
2747,0.01,50,FALSE,63,1000,0.063
2748,0.01,50,FALSE,200,1000,0.2
2749,0.01,50,FALSE,69,1000,0.069
2750,0.01,50,FALSE,63,1000,0.063
2751,0.01,100,TRUE,69,1000,0.069
2752,0.01,100,TRUE,78,1000,0.078
2753,0.01,100,TRUE,97,1000,0.097
2754,0.01,100,TRUE,145,1000,0.145
2755,0.01,100,TRUE,96,1000,0.096
2756,0.01,100,TRUE,99,1000,0.099
2757,0.01,100,TRUE,57,1000,0.057
2758,0.01,100,TRUE,222,1000,0.222
2759,0.01,100,TRUE,95,1000,0.095
2760,0.01,100,TRUE,84,1000,0.084
2761,0.01,100,TRUE,53,1000,0.053
2762,0.01,100,FALSE,63,1000,0.063
2763,0.01,100,FALSE,111,1000,0.111
2764,0.01,100,FALSE,98,1000,0.098
2765,0.01,100,FALSE,100,1000,0.1
2766,0.01,100,FALSE,885,1000,0.885
2767,0.01,100,FALSE,516,1000,0.516
2768,0.01,100,FALSE,143,1000,0.143
2769,0.01,100,FALSE,450,1000,0.45
2770,0.01,100,FALSE,139,1000,0.139
2771,0.01,100,FALSE,230,1000,0.23
2772,0.01,100,FALSE,58,1000,0.058
2773,0.01,30,TRUE,51,1000,0.051
2774,0.01,30,TRUE,102,1000,0.102
2775,0.01,30,TRUE,84,1000,0.084
2776,0.01,30,TRUE,119,1000,0.119
2777,0.01,30,TRUE,116,1000,0.116
2778,0.01,30,TRUE,165,1000,0.165
2779,0.01,30,TRUE,120,1000,0.12
2780,0.01,30,TRUE,109,1000,0.109
2781,0.01,30,TRUE,235,1000,0.235
2782,0.01,30,TRUE,56,1000,0.056
2783,0.01,30,TRUE,67,1000,0.067
2784,0.01,30,FALSE,59,1000,0.059
2785,0.01,30,FALSE,81,1000,0.081
2786,0.01,30,FALSE,91,1000,0.091
2787,0.01,30,FALSE,110,1000,0.11
2788,0.01,30,FALSE,126,1000,0.126
2789,0.01,30,FALSE,123,1000,0.123
2790,0.01,30,FALSE,121,1000,0.121
2791,0.01,30,FALSE,141,1000,0.141
2792,0.01,30,FALSE,48,1000,0.048
2793,0.01,30,FALSE,89,1000,0.089
2794,0.01,30,FALSE,49,1000,0.049
2795,0.01,50,TRUE,67,1000,0.067
2796,0.01,50,TRUE,70,1000,0.07
2797,0.01,50,TRUE,535,1000,0.535
2798,0.01,50,TRUE,25,1000,0.025
2799,0.01,50,TRUE,215,1000,0.215
2800,0.01,50,TRUE,454,1000,0.454
2801,0.01,50,TRUE,2,1000,0.002
2802,0.01,50,TRUE,109,1000,0.109
2803,0.01,50,TRUE,107,1000,0.107
2804,0.01,50,TRUE,247,1000,0.247
2805,0.01,50,TRUE,52,1000,0.052
2806,0.01,50,FALSE,62,1000,0.062
2807,0.01,50,FALSE,95,1000,0.095
2808,0.01,50,FALSE,41,1000,0.041
2809,0.01,50,FALSE,156,1000,0.156
2810,0.01,50,FALSE,106,1000,0.106
2811,0.01,50,FALSE,49,1000,0.049
2812,0.01,50,FALSE,59,1000,0.059
2813,0.01,50,FALSE,114,1000,0.114
2814,0.01,50,FALSE,102,1000,0.102
2815,0.01,50,FALSE,109,1000,0.109
2816,0.01,50,FALSE,69,1000,0.069
2817,0.01,100,TRUE,453,1000,0.453
2818,0.01,100,TRUE,75,1000,0.075
2819,0.01,100,TRUE,91,1000,0.091
2820,0.01,100,TRUE,125,1000,0.125
2821,0.01,100,TRUE,0,1000,0
2822,0.01,100,TRUE,53,1000,0.053
2823,0.01,100,TRUE,100,1000,0.1
2824,0.01,100,TRUE,109,1000,0.109
2825,0.01,100,TRUE,96,1000,0.096
2826,0.01,100,TRUE,74,1000,0.074
2827,0.01,100,TRUE,76,1000,0.076
2828,0.01,100,FALSE,58,1000,0.058
2829,0.01,100,FALSE,80,1000,0.08
2830,0.01,100,FALSE,99,1000,0.099
2831,0.01,100,FALSE,140,1000,0.14
2832,0.01,100,FALSE,9,1000,0.009
2833,0.01,100,FALSE,72,1000,0.072
2834,0.01,100,FALSE,170,1000,0.17
2835,0.01,100,FALSE,585,1000,0.585
2836,0.01,100,FALSE,111,1000,0.111
2837,0.01,100,FALSE,64,1000,0.064
2838,0.01,100,FALSE,63,1000,0.063
2839,0.01,30,TRUE,52,1000,0.052
2840,0.01,30,TRUE,62,1000,0.062
2841,0.01,30,TRUE,107,1000,0.107
2842,0.01,30,TRUE,104,1000,0.104
2843,0.01,30,TRUE,132,1000,0.132
2844,0.01,30,TRUE,15,1000,0.015
2845,0.01,30,TRUE,100,1000,0.1
2846,0.01,30,TRUE,488,1000,0.488
2847,0.01,30,TRUE,103,1000,0.103
2848,0.01,30,TRUE,200,1000,0.2
2849,0.01,30,TRUE,56,1000,0.056
2850,0.01,30,FALSE,64,1000,0.064
2851,0.01,30,FALSE,71,1000,0.071
2852,0.01,30,FALSE,207,1000,0.207
2853,0.01,30,FALSE,93,1000,0.093
2854,0.01,30,FALSE,140,1000,0.14
2855,0.01,30,FALSE,101,1000,0.101
2856,0.01,30,FALSE,431,1000,0.431
2857,0.01,30,FALSE,102,1000,0.102
2858,0.01,30,FALSE,102,1000,0.102
2859,0.01,30,FALSE,32,1000,0.032
2860,0.01,30,FALSE,50,1000,0.05
2861,0.01,50,TRUE,88,1000,0.088
2862,0.01,50,TRUE,86,1000,0.086
2863,0.01,50,TRUE,102,1000,0.102
2864,0.01,50,TRUE,112,1000,0.112
2865,0.01,50,TRUE,286,1000,0.286
2866,0.01,50,TRUE,226,1000,0.226
2867,0.01,50,TRUE,154,1000,0.154
2868,0.01,50,TRUE,142,1000,0.142
2869,0.01,50,TRUE,98,1000,0.098
2870,0.01,50,TRUE,24,1000,0.024
2871,0.01,50,TRUE,61,1000,0.061
2872,0.01,50,FALSE,66,1000,0.066
2873,0.01,50,FALSE,143,1000,0.143
2874,0.01,50,FALSE,113,1000,0.113
2875,0.01,50,FALSE,107,1000,0.107
2876,0.01,50,FALSE,198,1000,0.198
2877,0.01,50,FALSE,249,1000,0.249
2878,0.01,50,FALSE,129,1000,0.129
2879,0.01,50,FALSE,127,1000,0.127
2880,0.01,50,FALSE,104,1000,0.104
2881,0.01,50,FALSE,73,1000,0.073
2882,0.01,50,FALSE,62,1000,0.062
2883,0.01,100,TRUE,53,1000,0.053
2884,0.01,100,TRUE,86,1000,0.086
2885,0.01,100,TRUE,94,1000,0.094
2886,0.01,100,TRUE,101,1000,0.101
2887,0.01,100,TRUE,371,1000,0.371
2888,0.01,100,TRUE,102,1000,0.102
2889,0.01,100,TRUE,688,1000,0.688
2890,0.01,100,TRUE,127,1000,0.127
2891,0.01,100,TRUE,102,1000,0.102
2892,0.01,100,TRUE,80,1000,0.08
2893,0.01,100,TRUE,60,1000,0.06
2894,0.01,100,FALSE,50,1000,0.05
2895,0.01,100,FALSE,83,1000,0.083
2896,0.01,100,FALSE,108,1000,0.108
2897,0.01,100,FALSE,128,1000,0.128
2898,0.01,100,FALSE,115,1000,0.115
2899,0.01,100,FALSE,62,1000,0.062
2900,0.01,100,FALSE,105,1000,0.105
2901,0.01,100,FALSE,153,1000,0.153
2902,0.01,100,FALSE,219,1000,0.219
2903,0.01,100,FALSE,96,1000,0.096
2904,0.01,100,FALSE,48,1000,0.048
2905,0.01,30,TRUE,59,1000,0.059
2906,0.01,30,TRUE,67,1000,0.067
2907,0.01,30,TRUE,134,1000,0.134
2908,0.01,30,TRUE,449,1000,0.449
2909,0.01,30,TRUE,127,1000,0.127
2910,0.01,30,TRUE,115,1000,0.115
2911,0.01,30,TRUE,116,1000,0.116
2912,0.01,30,TRUE,162,1000,0.162
2913,0.01,30,TRUE,125,1000,0.125
2914,0.01,30,TRUE,106,1000,0.106
2915,0.01,30,TRUE,48,1000,0.048
2916,0.01,30,FALSE,60,1000,0.06
2917,0.01,30,FALSE,82,1000,0.082
2918,0.01,30,FALSE,0,1000,0
2919,0.01,30,FALSE,42,1000,0.042
2920,0.01,30,FALSE,150,1000,0.15
2921,0.01,30,FALSE,62,1000,0.062
2922,0.01,30,FALSE,120,1000,0.12
2923,0.01,30,FALSE,329,1000,0.329
2924,0.01,30,FALSE,171,1000,0.171
2925,0.01,30,FALSE,61,1000,0.061
2926,0.01,30,FALSE,48,1000,0.048
2927,0.01,50,TRUE,57,1000,0.057
2928,0.01,50,TRUE,67,1000,0.067
2929,0.01,50,TRUE,83,1000,0.083
2930,0.01,50,TRUE,90,1000,0.09
2931,0.01,50,TRUE,140,1000,0.14
2932,0.01,50,TRUE,118,1000,0.118
2933,0.01,50,TRUE,90,1000,0.09
2934,0.01,50,TRUE,82,1000,0.082
2935,0.01,50,TRUE,96,1000,0.096
2936,0.01,50,TRUE,93,1000,0.093
2937,0.01,50,TRUE,60,1000,0.06
2938,0.01,50,FALSE,56,1000,0.056
2939,0.01,50,FALSE,88,1000,0.088
2940,0.01,50,FALSE,729,1000,0.729
2941,0.01,50,FALSE,127,1000,0.127
2942,0.01,50,FALSE,160,1000,0.16
2943,0.01,50,FALSE,76,1000,0.076
2944,0.01,50,FALSE,355,1000,0.355
2945,0.01,50,FALSE,437,1000,0.437
2946,0.01,50,FALSE,112,1000,0.112
2947,0.01,50,FALSE,86,1000,0.086
2948,0.01,50,FALSE,56,1000,0.056
2949,0.01,100,TRUE,62,1000,0.062
2950,0.01,100,TRUE,112,1000,0.112
2951,0.01,100,TRUE,88,1000,0.088
2952,0.01,100,TRUE,265,1000,0.265
2953,0.01,100,TRUE,68,1000,0.068
2954,0.01,100,TRUE,90,1000,0.09
2955,0.01,100,TRUE,135,1000,0.135
2956,0.01,100,TRUE,126,1000,0.126
2957,0.01,100,TRUE,119,1000,0.119
2958,0.01,100,TRUE,126,1000,0.126
2959,0.01,100,TRUE,60,1000,0.06
2960,0.01,100,FALSE,63,1000,0.063
2961,0.01,100,FALSE,238,1000,0.238
2962,0.01,100,FALSE,37,1000,0.037
2963,0.01,100,FALSE,144,1000,0.144
2964,0.01,100,FALSE,106,1000,0.106
2965,0.01,100,FALSE,45,1000,0.045
2966,0.01,100,FALSE,853,1000,0.853
2967,0.01,100,FALSE,130,1000,0.13
2968,0.01,100,FALSE,114,1000,0.114
2969,0.01,100,FALSE,81,1000,0.081
2970,0.01,100,FALSE,68,1000,0.068
2971,0.01,30,TRUE,57,1000,0.057
2972,0.01,30,TRUE,72,1000,0.072
2973,0.01,30,TRUE,167,1000,0.167
2974,0.01,30,TRUE,281,1000,0.281
2975,0.01,30,TRUE,111,1000,0.111
2976,0.01,30,TRUE,80,1000,0.08
2977,0.01,30,TRUE,121,1000,0.121
2978,0.01,30,TRUE,115,1000,0.115
2979,0.01,30,TRUE,88,1000,0.088
2980,0.01,30,TRUE,112,1000,0.112
2981,0.01,30,TRUE,291,1000,0.291
2982,0.01,30,FALSE,52,1000,0.052
2983,0.01,30,FALSE,78,1000,0.078
2984,0.01,30,FALSE,92,1000,0.092
2985,0.01,30,FALSE,68,1000,0.068
2986,0.01,30,FALSE,117,1000,0.117
2987,0.01,30,FALSE,108,1000,0.108
2988,0.01,30,FALSE,18,1000,0.018
2989,0.01,30,FALSE,458,1000,0.458
2990,0.01,30,FALSE,90,1000,0.09
2991,0.01,30,FALSE,99,1000,0.099
2992,0.01,30,FALSE,73,1000,0.073
2993,0.01,50,TRUE,49,1000,0.049
2994,0.01,50,TRUE,86,1000,0.086
2995,0.01,50,TRUE,98,1000,0.098
2996,0.01,50,TRUE,97,1000,0.097
2997,0.01,50,TRUE,152,1000,0.152
2998,0.01,50,TRUE,136,1000,0.136
2999,0.01,50,TRUE,475,1000,0.475
3000,0.01,50,TRUE,129,1000,0.129
3001,0.01,50,TRUE,85,1000,0.085
3002,0.01,50,TRUE,87,1000,0.087
3003,0.01,50,TRUE,46,1000,0.046
3004,0.01,50,FALSE,65,1000,0.065
3005,0.01,50,FALSE,82,1000,0.082
3006,0.01,50,FALSE,109,1000,0.109
3007,0.01,50,FALSE,123,1000,0.123
3008,0.01,50,FALSE,80,1000,0.08
3009,0.01,50,FALSE,185,1000,0.185
3010,0.01,50,FALSE,124,1000,0.124
3011,0.01,50,FALSE,82,1000,0.082
3012,0.01,50,FALSE,96,1000,0.096
3013,0.01,50,FALSE,132,1000,0.132
3014,0.01,50,FALSE,85,1000,0.085
3015,0.01,100,TRUE,61,1000,0.061
3016,0.01,100,TRUE,56,1000,0.056
3017,0.01,100,TRUE,105,1000,0.105
3018,0.01,100,TRUE,97,1000,0.097
3019,0.01,100,TRUE,139,1000,0.139
3020,0.01,100,TRUE,87,1000,0.087
3021,0.01,100,TRUE,108,1000,0.108
3022,0.01,100,TRUE,94,1000,0.094
3023,0.01,100,TRUE,116,1000,0.116
3024,0.01,100,TRUE,90,1000,0.09
3025,0.01,100,TRUE,50,1000,0.05
3026,0.01,100,FALSE,56,1000,0.056
3027,0.01,100,FALSE,79,1000,0.079
3028,0.01,100,FALSE,93,1000,0.093
3029,0.01,100,FALSE,141,1000,0.141
3030,0.01,100,FALSE,0,1000,0
3031,0.01,100,FALSE,72,1000,0.072
3032,0.01,100,FALSE,145,1000,0.145
3033,0.01,100,FALSE,142,1000,0.142
3034,0.01,100,FALSE,105,1000,0.105
3035,0.01,100,FALSE,103,1000,0.103
3036,0.01,100,FALSE,64,1000,0.064
3037,0.01,30,TRUE,60,1000,0.06
3038,0.01,30,TRUE,84,1000,0.084
3039,0.01,30,TRUE,300,1000,0.3
3040,0.01,30,TRUE,115,1000,0.115
3041,0.01,30,TRUE,78,1000,0.078
3042,0.01,30,TRUE,37,1000,0.037
3043,0.01,30,TRUE,87,1000,0.087
3044,0.01,30,TRUE,102,1000,0.102
3045,0.01,30,TRUE,69,1000,0.069
3046,0.01,30,TRUE,124,1000,0.124
3047,0.01,30,TRUE,66,1000,0.066
3048,0.01,30,FALSE,97,1000,0.097
3049,0.01,30,FALSE,78,1000,0.078
3050,0.01,30,FALSE,98,1000,0.098
3051,0.01,30,FALSE,118,1000,0.118
3052,0.01,30,FALSE,111,1000,0.111
3053,0.01,30,FALSE,120,1000,0.12
3054,0.01,30,FALSE,145,1000,0.145
3055,0.01,30,FALSE,112,1000,0.112
3056,0.01,30,FALSE,86,1000,0.086
3057,0.01,30,FALSE,77,1000,0.077
3058,0.01,30,FALSE,55,1000,0.055
3059,0.01,50,TRUE,62,1000,0.062
3060,0.01,50,TRUE,68,1000,0.068
3061,0.01,50,TRUE,87,1000,0.087
3062,0.01,50,TRUE,94,1000,0.094
3063,0.01,50,TRUE,108,1000,0.108
3064,0.01,50,TRUE,82,1000,0.082
3065,0.01,50,TRUE,93,1000,0.093
3066,0.01,50,TRUE,536,1000,0.536
3067,0.01,50,TRUE,107,1000,0.107
3068,0.01,50,TRUE,100,1000,0.1
3069,0.01,50,TRUE,83,1000,0.083
3070,0.01,50,FALSE,69,1000,0.069
3071,0.01,50,FALSE,80,1000,0.08
3072,0.01,50,FALSE,103,1000,0.103
3073,0.01,50,FALSE,129,1000,0.129
3074,0.01,50,FALSE,132,1000,0.132
3075,0.01,50,FALSE,84,1000,0.084
